"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000230449",-0.1811843,-4.496555,-0.4451121,0.6601971,0.8070669,-5.877817
"ENSG00000138760",0.07511827,6.382513,0.4451059,0.6602016,0.8070669,-7.242207
"ENSG00000277636",0.1760551,-4.520827,0.4449218,0.6603328,0.8071424,-5.886556
"ENSG00000270179",0.1707597,-1.176423,0.4449216,0.6603329,0.8071424,-6.001137
"ENSG00000231760",-0.2196899,-3.672186,-0.4449151,0.6603375,0.8071424,-5.80226
"ENSG00000227535",-0.194698,-4.166986,-0.4446934,0.6604955,0.8073053,-5.850008
"ENSG00000101888",0.048431,4.228955,0.4444186,0.6606914,0.8074775,-6.943871
"ENSG00000226519",0.1898439,-2.587265,0.4443949,0.6607083,0.8074775,-5.78639
"ENSG00000204628",0.03043248,8.850098,0.4443916,0.6607107,0.8074775,-7.566171
"ENSG00000232218",0.242494,-2.697223,0.4442887,0.660784,0.8075369,-5.77486
"ENSG00000146707",-0.1311856,0.9737683,-0.4442143,0.660837,0.8075715,-6.374519
"ENSG00000256681",0.2226399,-4.123995,0.4441453,0.6608862,0.8076014,-5.846511
"ENSG00000185897",0.2184753,0.741654,0.443934,0.6610368,0.8077296,-6.333687
"ENSG00000179743",0.06128174,3.248748,0.4439287,0.6610406,0.8077296,-6.787189
"ENSG00000272910",-0.2314589,-3.786619,-0.4438457,0.6610998,0.8077493,-5.812913
"ENSG00000240520",0.2509597,-3.486533,0.4438163,0.6611207,0.8077493,-5.786367
"ENSG00000275956",-0.2372991,-3.369234,-0.4437832,0.6611444,0.8077493,-5.78012
"ENSG00000167930",-0.04717201,6.253429,-0.4437673,0.6611557,0.8077493,-7.225364
"ENSG00000221102",0.1822479,-4.36233,0.4436664,0.6612277,0.8077889,-5.87287
"ENSG00000151005",0.2732032,-2.866703,0.4436524,0.6612376,0.8077889,-5.764584
"ENSG00000080644",0.220932,-4.069018,0.4436023,0.6612733,0.8078023,-5.840727
"ENSG00000185880",0.07950777,5.245843,0.4435324,0.6613232,0.8078036,-7.089697
"ENSG00000224536",-0.1600304,-0.6206231,-0.4435072,0.6613412,0.8078036,-6.094486
"ENSG00000283422",0.25831,-4.120518,0.4434967,0.6613487,0.8078036,-5.846407
"ENSG00000156515",-0.05229295,8.59279,-0.4433554,0.6614494,0.8078965,-7.533154
"ENSG00000267573",-0.2375497,-3.829375,-0.4432928,0.6614941,0.807917,-5.817293
"ENSG00000224785",0.1860172,-4.283082,0.4432624,0.6615157,0.807917,-5.86464
"ENSG00000213236",-0.1527919,-1.465572,-0.443159,0.6615895,0.8079654,-5.952724
"ENSG00000100258",0.04314878,6.857673,0.4431374,0.6616049,0.8079654,-7.306079
"ENSG00000257949",0.1732886,-4.36233,0.4430408,0.6616738,0.8080193,-5.873138
"ENSG00000252473",0.1761046,-4.124586,0.4429512,0.6617377,0.8080671,-5.847108
"ENSG00000248449",0.2177052,-3.794425,0.4428988,0.6617751,0.8080826,-5.813142
"ENSG00000182983",-0.1546322,-1.107045,-0.4428177,0.6618329,0.8081101,-6.012349
"ENSG00000145882",-0.06495472,4.830538,-0.4427978,0.6618471,0.8081101,-7.031739
"ENSG00000182179",-0.05350095,8.021577,-0.4427245,0.6618995,0.8081108,-7.459087
"ENSG00000180116",-0.2082565,-1.773755,-0.4426931,0.6619218,0.8081108,-5.902444
"ENSG00000187796",-0.07823774,6.112154,-0.4426928,0.661922,0.8081108,-7.206921
"ENSG00000206784",0.1880123,-4.130138,0.4426224,0.6619723,0.808142,-5.84786
"ENSG00000007952",-0.2503306,-3.081368,-0.442564,0.6620139,0.8081625,-5.770056
"ENSG00000129103",0.03837909,6.342618,0.4425063,0.6620551,0.8081788,-7.237996
"ENSG00000180336",0.1170405,-0.5756932,0.442476,0.6620767,0.8081788,-6.103524
"ENSG00000229596",0.206488,-4.244336,0.4424365,0.6621048,0.8081829,-5.860743
"ENSG00000158987",-0.0560831,2.70915,-0.442385,0.6621416,0.8081975,-6.693251
"ENSG00000287255",-0.1876375,0.01251979,-0.4422675,0.6622255,0.8082697,-6.203389
"ENSG00000261744",0.2244647,-4.054543,0.44217,0.662295,0.8083002,-5.839755
"ENSG00000171169",0.06263961,3.699305,0.442163,0.6623,0.8083002,-6.862535
"ENSG00000236935",-0.1657214,-0.3301758,-0.4421145,0.6623346,0.8083122,-6.144352
"ENSG00000273311",0.07884861,2.01673,0.4420577,0.6623752,0.8083315,-6.568747
"ENSG00000131966",0.04933842,5.857596,0.44201,0.6624092,0.8083428,-7.173389
"ENSG00000235652",-0.08545866,1.725356,-0.441974,0.6624349,0.8083439,-6.514213
"ENSG00000284600",0.3586972,-3.339936,0.4419177,0.6624751,0.8083511,-5.777105
"ENSG00000249534",0.1979691,-4.288634,0.4418964,0.6624903,0.8083511,-5.865881
"ENSG00000261192",-0.2298977,-3.831274,-0.4418562,0.662519,0.8083559,-5.818099
"ENSG00000185567",0.2005533,-1.222333,0.4417506,0.6625943,0.8083845,-5.994859
"ENSG00000187950",0.2462098,-3.405491,0.4417263,0.6626116,0.8083845,-5.781305
"ENSG00000108312",-0.03267858,6.64661,-0.4416976,0.6626321,0.8083845,-7.27859
"ENSG00000130066",0.05418918,10.58347,0.4416333,0.662678,0.8083845,-7.789799
"ENSG00000229703",0.2059434,-4.44713,0.4416296,0.6626807,0.8083845,-5.881813
"ENSG00000176155",0.0600975,4.91695,0.441615,0.6626911,0.8083845,-7.044869
"ENSG00000197849",0.2121535,-4.221963,0.4415491,0.6627382,0.8084118,-5.858718
"ENSG00000286705",-0.2448976,-2.439753,-0.441496,0.662776,0.8084277,-5.808201
"ENSG00000254572",0.2376484,-3.680675,0.4414489,0.6628096,0.8084386,-5.803382
"ENSG00000202259",0.1784275,-4.441579,0.4413698,0.6628661,0.8084772,-5.881297
"ENSG00000122545",0.03862146,8.156832,0.4412371,0.6629608,0.8085625,-7.477606
"ENSG00000153404",-0.1559441,-1.594371,-0.4411787,0.6630025,0.8085832,-5.932303
"ENSG00000243667",-0.1032249,0.7564661,-0.4411219,0.663043,0.8086024,-6.336589
"ENSG00000237214",0.2139808,-2.639562,0.4410197,0.663116,0.8086612,-5.781844
"ENSG00000284626",0.1953275,-4.264363,0.4409662,0.6631542,0.8086775,-5.863722
"ENSG00000183019",0.1611063,5.286281,0.4409013,0.6632006,0.8087038,-7.096625
"ENSG00000148288",-0.109902,1.446328,-0.440848,0.6632386,0.80872,-6.463313
"ENSG00000042813",0.2247744,-3.952922,0.4406007,0.6634152,0.8089051,-5.829751
"ENSG00000229598",0.2385403,-1.335672,0.4405421,0.663457,0.8089259,-5.976409
"ENSG00000116478",0.03126136,7.787754,0.4404028,0.6635565,0.8090169,-7.429749
"ENSG00000280388",0.1183343,-0.7317062,0.4402266,0.6636823,0.8091402,-6.078033
"ENSG00000229414",0.2387351,-3.752025,0.4399815,0.6638574,0.8093234,-5.810454
"ENSG00000051620",-0.05916517,6.094258,-0.4398927,0.6639208,0.8093521,-7.205842
"ENSG00000230325",-0.1921971,-1.490158,-0.4398467,0.6639537,0.8093521,-5.949509
"ENSG00000259589",-0.2098776,-4.240091,-0.4398444,0.6639553,0.8093521,-5.858131
"ENSG00000228115",-0.2011856,-4.325482,-0.4397023,0.6640568,0.8094456,-5.865732
"ENSG00000287003",0.2406597,-4.103612,0.4394316,0.6642502,0.8096125,-5.846273
"ENSG00000275056",0.088433,2.200347,0.4393894,0.6642804,0.8096125,-6.603485
"ENSG00000005238",-0.06587626,5.697316,-0.4393683,0.6642954,0.8096125,-7.152738
"ENSG00000127586",0.05431433,4.770576,0.4392194,0.6644018,0.8096125,-7.025251
"ENSG00000163121",0.2407637,-2.172231,0.4391852,0.6644262,0.8096125,-5.843293
"ENSG00000273894",-0.217787,-3.387363,-0.4391409,0.6644579,0.8096125,-5.783077
"ENSG00000133136",0.2112094,-2.899297,0.4391325,0.6644639,0.8096125,-5.765561
"ENSG00000286063",0.2782131,-3.006405,0.4390983,0.6644884,0.8096125,-5.764813
"ENSG00000238228",-0.1817967,-1.897982,-0.4390701,0.6645085,0.8096125,-5.884547
"ENSG00000280233",0.2324353,-3.351632,0.4389753,0.6645762,0.8096125,-5.778906
"ENSG00000254987",0.1970525,-4.288634,0.4389539,0.6645915,0.8096125,-5.867132
"ENSG00000232803",-0.1932357,-4.422859,-0.4389434,0.664599,0.8096125,-5.874535
"ENSG00000172878",0.07797843,2.326135,0.4389169,0.664618,0.8096125,-6.626575
"ENSG00000244060",0.2224015,-3.202249,0.438907,0.664625,0.8096125,-5.770319
"ENSG00000174327",-0.1169799,1.381679,-0.4388948,0.6646338,0.8096125,-6.452084
"ENSG00000142871",0.2269158,-4.177308,0.4388895,0.6646376,0.8096125,-5.854707
"ENSG00000231831",0.2708947,-2.578412,0.4388488,0.6646666,0.8096125,-5.789204
"ENSG00000081181",0.1584057,0.6863233,0.4388302,0.6646799,0.8096125,-6.325819
"ENSG00000236439",0.1938544,-3.379465,0.4387936,0.6647061,0.8096125,-5.780806
"ENSG00000169900",0.2519318,-3.615311,0.4387774,0.6647177,0.8096125,-5.79882
"ENSG00000273002",0.1363614,-0.3690915,0.4387489,0.664738,0.8096125,-6.140396
"ENSG00000048991",0.03950987,5.085403,0.438747,0.6647394,0.8096125,-7.069624
"ENSG00000228985",-0.2440572,-2.132521,-0.4386386,0.6648169,0.8096766,-5.849404
"ENSG00000188243",-0.05742915,5.74391,-0.4385572,0.664875,0.8097085,-7.159352
"ENSG00000103429",-0.03859659,5.0486,-0.43853,0.6648945,0.8097085,-7.064348
"ENSG00000155876",0.06593176,5.983491,0.4384979,0.6649174,0.8097085,-7.191921
"ENSG00000183255",0.0666498,7.937112,0.4384536,0.6649491,0.8097107,-7.450251
"ENSG00000226012",-0.2335064,-3.964907,-0.4384259,0.6649689,0.8097107,-5.832614
"ENSG00000176177",0.2553032,-2.980379,0.438378,0.6650031,0.8097222,-5.765098
"ENSG00000229327",-0.2359243,-3.574809,-0.4382249,0.6651126,0.8098252,-5.796948
"ENSG00000102471",0.089114,2.201839,0.4381055,0.6651979,0.8098989,-6.604276
"ENSG00000287214",-0.2620575,-2.450531,-0.4380452,0.665241,0.8099212,-5.808311
"ENSG00000267708",-0.1992825,-4.093289,-0.4378919,0.6653506,0.8100244,-5.845851
"ENSG00000198835",-0.2361082,-3.560334,-0.4376722,0.6655077,0.8101855,-5.79621
"ENSG00000179088",0.145197,1.703035,0.4374529,0.6656645,0.810337,-6.513188
"ENSG00000265752",-0.2493597,-2.436732,-0.4374172,0.66569,0.810337,-5.81007
"ENSG00000253295",-0.2604583,-1.983564,-0.4373939,0.6657067,0.810337,-5.871952
"ENSG00000226036",0.213158,-4.398587,0.4373518,0.6657368,0.8103435,-5.879168
"ENSG00000236266",-0.1868669,-2.440038,-0.4372599,0.6658025,0.8103932,-5.809138
"ENSG00000247853",-0.2070995,-2.375907,-0.4372113,0.6658373,0.8104053,-5.816717
"ENSG00000234066",0.2159243,-3.965499,0.4371062,0.6659124,0.8104666,-5.832524
"ENSG00000279199",0.2291293,-3.752025,0.437004,0.6659855,0.810507,-5.811704
"ENSG00000287511",0.2138982,-4.099723,0.436946,0.666027,0.810507,-5.846898
"ENSG00000242265",-0.2384579,0.5338492,-0.4369296,0.6660388,0.810507,-6.297384
"ENSG00000189014",-0.2155066,-1.975959,-0.4368219,0.6661158,0.810507,-5.873507
"ENSG00000232528",-0.1610473,-1.341049,-0.4367491,0.6661678,0.810507,-5.97601
"ENSG00000161996",-0.09595719,2.981984,-0.4367403,0.6661742,0.810507,-6.743529
"ENSG00000068976",0.1202677,0.9046541,0.4367326,0.6661796,0.810507,-6.366473
"ENSG00000156398",0.09732055,2.72414,0.4367033,0.6662006,0.810507,-6.699153
"ENSG00000224629",0.2115585,-4.221963,0.4366937,0.6662075,0.810507,-5.860774
"ENSG00000059378",-0.06166585,7.070879,-0.4366631,0.6662294,0.810507,-7.336916
"ENSG00000221866",0.1243255,2.104693,0.4366568,0.6662339,0.810507,-6.587402
"ENSG00000232333",-0.2770305,-1.841222,-0.4366432,0.6662436,0.810507,-5.894213
"ENSG00000212789",0.1934054,-4.44713,0.4365106,0.6663384,0.8105921,-5.883988
"ENSG00000260443",0.2237088,-3.751434,0.4364634,0.6663722,0.8106031,-5.811873
"ENSG00000160207",0.2143149,-2.11544,0.4364226,0.6664014,0.8106084,-5.85283
"ENSG00000257178",0.2484807,-3.659609,0.4363253,0.666471,0.8106155,-5.803666
"ENSG00000175746",-0.2895737,-0.6815649,-0.4363166,0.6664772,0.8106155,-6.086338
"ENSG00000237842",0.236549,-3.251083,0.4363102,0.6664818,0.8106155,-5.773846
"ENSG00000286288",0.112981,0.2897408,0.4362592,0.6665183,0.8106247,-6.255946
"ENSG00000251072",0.22394,-3.481613,0.4362302,0.666539,0.8106247,-5.789171
"ENSG00000277411",0.1920218,-1.88353,0.4360638,0.6666581,0.8107393,-5.888676
"ENSG00000171943",-0.07173173,2.62181,-0.4359701,0.6667251,0.8107906,-6.680533
"ENSG00000279641",0.2579441,-2.994946,0.4357786,0.6668622,0.810927,-5.766168
"ENSG00000143418",-0.03250094,6.533938,-0.4357275,0.6668988,0.8109414,-7.266341
"ENSG00000236086",0.2145894,-3.078347,0.4355956,0.6669931,0.8110259,-5.766907
"ENSG00000180139",-0.1908814,-2.974392,-0.4355469,0.667028,0.8110381,-5.771852
"ENSG00000139269",0.1958779,-4.36233,0.4354142,0.667123,0.8111233,-5.876375
"ENSG00000259802",-0.09231801,0.5677154,-0.4353533,0.6671665,0.8111461,-6.305244
"ENSG00000124782",0.0482104,5.34781,0.4352525,0.6672387,0.8111721,-7.107409
"ENSG00000276036",0.2309693,-4.033838,0.4352487,0.6672414,0.8111721,-5.840452
"ENSG00000213049",0.2418263,-2.213671,0.4352193,0.6672625,0.8111721,-5.838931
"ENSG00000275088",0.2078974,-3.292767,0.4351172,0.6673355,0.8112307,-5.7768
"ENSG00000254206",0.1203384,0.9281762,0.4350597,0.6673767,0.8112461,-6.37147
"ENSG00000273487",0.1953723,-4.130138,0.4349909,0.667426,0.8112461,-5.851084
"ENSG00000287323",0.1801168,-4.124586,0.4349788,0.6674346,0.8112461,-5.850477
"ENSG00000172938",-0.2527454,-3.790273,-0.4349607,0.6674476,0.8112461,-5.817085
"ENSG00000251405",0.2251364,-2.168037,0.4348068,0.6675578,0.8113382,-5.845745
"ENSG00000166507",0.06970642,1.608664,0.4347553,0.6675947,0.8113382,-6.496761
"ENSG00000287185",-0.136701,-1.47165,-0.4347507,0.6675979,0.8113382,-5.955241
"ENSG00000213409",0.2101407,-4.301211,0.4346902,0.6676412,0.8113606,-5.870426
"ENSG00000267024",-0.1850278,-3.275945,-0.4346208,0.6676909,0.8113908,-5.778018
"ENSG00000263280",-0.1933265,-3.550538,-0.4345473,0.6677436,0.8114245,-5.796436
"ENSG00000185040",-0.1729538,-4.496555,-0.4343664,0.6678731,0.8115082,-5.882387
"ENSG00000185986",-0.07148035,3.409833,-0.4343495,0.6678852,0.8115082,-6.817872
"ENSG00000118217",0.03972469,6.604937,0.434347,0.667887,0.8115082,-7.276562
"ENSG00000160654",0.08915347,6.814318,0.4341846,0.6680033,0.8115931,-7.304445
"ENSG00000185359",0.04069007,7.401343,0.4341586,0.6680219,0.8115931,-7.381868
"ENSG00000233254",0.198344,-3.611658,0.4340891,0.6680717,0.8115931,-5.800491
"ENSG00000211734",0.1007888,4.209865,0.4340831,0.668076,0.8115931,-6.945784
"ENSG00000200719",0.2157998,-3.348759,0.4340758,0.6680812,0.8115931,-5.780763
"ENSG00000261098",0.1283794,-0.7320185,0.4339134,0.6681975,0.8117002,-6.080657
"ENSG00000108958",0.225219,-3.351041,0.4338832,0.6682191,0.8117002,-5.780983
"ENSG00000240132",0.1789715,-1.744153,0.4337,0.6683503,0.8118148,-5.911957
"ENSG00000226677",-0.2018089,-3.611658,-0.4336821,0.6683632,0.8118148,-5.801782
"ENSG00000237927",-0.2144318,-3.995321,-0.433554,0.6684549,0.8118259,-5.837852
"ENSG00000220515",0.1928262,-4.367882,0.4335431,0.6684628,0.8118259,-5.877612
"ENSG00000253558",0.1133009,0.0165074,0.4335319,0.6684708,0.8118259,-6.209152
"ENSG00000285040",-0.2407759,-2.658351,-0.4335305,0.6684718,0.8118259,-5.790683
"ENSG00000101443",0.184449,-4.36233,0.4334568,0.6685246,0.8118467,-5.877197
"ENSG00000225854",-0.199016,-2.588495,-0.4334371,0.6685387,0.8118467,-5.795728
"ENSG00000129749",0.1741135,-1.310064,0.4332882,0.6686453,0.811946,-5.983747
"ENSG00000254505",0.1083775,0.4649521,0.4332322,0.6686855,0.8119645,-6.28838
"ENSG00000236274",0.2037817,-2.614409,0.4331064,0.6687756,0.8120146,-5.788015
"ENSG00000104450",0.06650614,2.708535,0.433077,0.6687967,0.8120146,-6.697926
"ENSG00000227705",0.2452716,-3.614955,0.4330705,0.6688013,0.8120146,-5.801163
"ENSG00000183323",0.07863405,2.372519,0.43287,0.668945,0.8121588,-6.637713
"ENSG00000267780",0.1865673,-4.44713,0.4327508,0.6690304,0.8122323,-5.885569
"ENSG00000238039",-0.2468787,-1.934922,-0.4326834,0.6690787,0.8122607,-5.881524
"ENSG00000272855",-0.1705071,-4.496555,-0.4325375,0.6691832,0.8123066,-5.883154
"ENSG00000126261",-0.04535374,6.395246,-0.4324996,0.6692104,0.8123066,-7.249284
"ENSG00000134330",0.04533804,4.956183,0.4324418,0.6692518,0.8123066,-7.05444
"ENSG00000182253",0.1882358,0.7688255,0.4324384,0.6692543,0.8123066,-6.343691
"ENSG00000231163",0.1933756,-4.367882,0.4324191,0.6692681,0.8123066,-5.878082
"ENSG00000227245",0.1918807,-4.209386,0.4323904,0.6692887,0.8123066,-5.861078
"ENSG00000228408",-0.1979338,-2.693657,-0.4323877,0.6692906,0.8123066,-5.787311
"ENSG00000236846",-0.2285124,-3.984218,-0.4323157,0.6693422,0.8123389,-5.837263
"ENSG00000259545",0.2114277,-3.752025,0.4322011,0.6694243,0.8123997,-5.813702
"ENSG00000171049",0.1408974,5.558178,0.4321425,0.6694664,0.8123997,-7.1376
"ENSG00000272862",-0.2330237,-3.999566,-0.4321058,0.6694927,0.8123997,-5.838865
"ENSG00000175414",-0.08853926,1.155856,-0.432077,0.6695133,0.8123997,-6.41362
"ENSG00000225434",-0.09325024,2.71407,-0.4320723,0.6695167,0.8123997,-6.698486
"ENSG00000261610",0.172958,-4.283082,0.4319985,0.6695696,0.8124168,-5.869398
"ENSG00000230204",-0.2048714,-4.240091,-0.4319832,0.6695805,0.8124168,-5.861435
"ENSG00000260930",0.2161432,-3.914766,0.4317618,0.6697392,0.8125791,-5.829601
"ENSG00000115091",-0.03901572,9.115126,-0.4316538,0.6698167,0.8126429,-7.605964
"ENSG00000169884",-0.1060464,1.694245,-0.4314726,0.6699466,0.8127702,-6.513046
"ENSG00000109063",0.08021873,1.533517,0.4313104,0.6700629,0.8128811,-6.484443
"ENSG00000223013",0.1725204,-4.283082,0.4312512,0.6701054,0.8129025,-5.869709
"ENSG00000185955",0.2429747,-3.083118,0.431127,0.6701944,0.8129802,-5.769089
"ENSG00000115523",0.1006837,10.19948,0.4308263,0.67041,0.8131939,-7.745673
"ENSG00000275714",0.1133444,1.482335,0.430812,0.6704203,0.8131939,-6.475296
"ENSG00000226332",-0.1580262,-0.300647,-0.4307299,0.6704792,0.813235,-6.154473
"ENSG00000134802",0.06304618,5.519951,0.430655,0.6705329,0.81327,-7.132946
"ENSG00000237899",0.2264201,-3.910522,0.4304613,0.6706718,0.8134025,-5.829709
"ENSG00000170893",-0.3562424,-2.773931,-0.4304332,0.670692,0.8134025,-5.789586
"ENSG00000101911",0.04919023,4.835682,0.4302983,0.6707888,0.8134897,-7.038437
"ENSG00000162894",-0.0635456,8.385195,-0.4302222,0.6708434,0.8135221,-7.512036
"ENSG00000239880",0.1808081,-4.44713,0.4301589,0.6708888,0.8135221,-5.886651
"ENSG00000248257",0.17279,-4.441579,0.4301567,0.6708903,0.8135221,-5.886025
"ENSG00000257433",-0.09740418,0.4679788,-0.4299978,0.6710044,0.8136302,-6.289617
"ENSG00000261420",-0.2094016,-0.7986802,-0.4299506,0.6710382,0.813641,-6.068999
"ENSG00000240440",-0.2087177,-3.770154,-0.4298954,0.6710778,0.8136588,-5.817293
"ENSG00000264399",-0.2249625,-3.01144,-0.4298139,0.6711363,0.8136995,-5.774582
"ENSG00000113328",-0.04209786,5.932529,-0.4297759,0.6711636,0.8137023,-7.188684
"ENSG00000211787",-0.1229227,3.186407,-0.4296616,0.6712456,0.8137635,-6.781898
"ENSG00000179542",0.1277718,2.691675,0.4296361,0.6712639,0.8137635,-6.696675
"ENSG00000085231",0.06683679,3.726163,0.4295415,0.6713318,0.8138011,-6.872432
"ENSG00000241429",0.2119275,-3.904379,0.4295234,0.6713448,0.8138011,-5.829482
"ENSG00000260132",-0.2354281,-3.910522,-0.4293904,0.6714402,0.8138603,-5.830997
"ENSG00000278467",-0.1310606,-1.361856,-0.4293859,0.6714435,0.8138603,-5.975754
"ENSG00000278040",0.1952838,-3.507256,0.4292427,0.6715462,0.8139546,-5.794061
"ENSG00000156860",0.06087993,4.305023,0.4291325,0.6716253,0.8139794,-6.962168
"ENSG00000259121",0.219443,-2.826483,0.4290724,0.6716684,0.8139794,-5.772156
"ENSG00000273035",-0.2090422,-2.59134,-0.429068,0.6716716,0.8139794,-5.797201
"ENSG00000259120",0.2099745,-2.455977,0.4290066,0.6717157,0.8139794,-5.808297
"ENSG00000161610",-0.2185071,-3.171991,-0.4290042,0.6717174,0.8139794,-5.776861
"ENSG00000234492",-0.1402152,-0.5808811,-0.4289987,0.6717213,0.8139794,-6.107252
"ENSG00000287825",0.07744854,0.7844274,0.4289399,0.6717635,0.8139794,-6.34784
"ENSG00000206659",-0.2117232,-3.536063,-0.428923,0.6717757,0.8139794,-5.797663
"ENSG00000162735",-0.03709382,5.658037,-0.4289015,0.6717911,0.8139794,-7.152154
"ENSG00000237357",0.2297681,-4.136572,0.4288098,0.671857,0.814029,-5.854353
"ENSG00000143622",0.0568706,4.964466,0.4287349,0.6719107,0.8140639,-7.057316
"ENSG00000272752",0.2153612,-2.477233,0.4285317,0.6720566,0.8141772,-5.805744
"ENSG00000234421",-0.1665684,-4.496555,-0.4284986,0.6720803,0.8141772,-5.884836
"ENSG00000182366",0.2156734,-3.243342,0.428477,0.6720958,0.8141772,-5.776647
"ENSG00000264112",0.1223625,3.029636,0.4284656,0.672104,0.8141772,-6.756682
"ENSG00000139668",-0.04810253,6.15092,-0.4283932,0.672156,0.81421,-7.218557
"ENSG00000226163",-0.2700494,-3.540307,-0.4283086,0.6722168,0.8142534,-5.798782
"ENSG00000253729",0.03895652,6.363465,0.4282207,0.6722799,0.8142546,-7.24716
"ENSG00000136877",0.04081447,6.402362,0.4281991,0.6722954,0.8142546,-7.252373
"ENSG00000237331",-0.1772875,-4.496555,-0.4281894,0.6723024,0.8142546,-5.884964
"ENSG00000259205",-0.2396618,-0.1833184,-0.4281682,0.6723176,0.8142546,-6.175022
"ENSG00000258099",0.139861,-1.701131,0.4280703,0.6723879,0.814283,-5.921227
"ENSG00000240549",-0.1722022,-4.496555,-0.4280661,0.6723909,0.814283,-5.885015
"ENSG00000160323",0.117474,0.7235389,0.4280251,0.6724203,0.8142884,-6.337275
"ENSG00000102901",-0.0386126,6.545003,-0.4279729,0.6724578,0.8143036,-7.271208
"ENSG00000128699",-0.03802197,7.320754,-0.4278962,0.6725129,0.8143401,-7.37382
"ENSG00000287624",-0.1354361,-1.255386,-0.4278453,0.6725495,0.8143542,-5.994161
"ENSG00000177990",-0.2438991,-1.568962,-0.4276889,0.6726618,0.8144448,-5.941894
"ENSG00000268433",0.2739949,-1.898341,0.4276422,0.6726953,0.8144448,-5.889859
"ENSG00000267419",0.0832709,0.841196,0.4276368,0.6726992,0.8144448,-6.358726
"ENSG00000235328",0.2301796,-3.276037,0.4275216,0.6727819,0.8144558,-5.778905
"ENSG00000066027",-0.03765446,6.474743,-0.4274942,0.6728016,0.8144558,-7.26211
"ENSG00000232043",0.1252012,0.579313,0.4274763,0.6728144,0.8144558,-6.311482
"ENSG00000273183",0.1684332,-1.901614,0.4274729,0.6728169,0.8144558,-5.889407
"ENSG00000169981",-0.07159209,1.934802,-0.4273493,0.6729057,0.8144558,-6.559403
"ENSG00000280187",-0.1396922,-0.4161057,-0.4273306,0.6729191,0.8144558,-6.136216
"ENSG00000272733",0.2281328,-3.13149,0.4273297,0.6729198,0.8144558,-5.772181
"ENSG00000085491",-0.06218421,5.411644,-0.4273196,0.672927,0.8144558,-7.119313
"ENSG00000269940",-0.2176178,-3.294665,-0.4272789,0.6729563,0.8144558,-5.782449
"ENSG00000224464",0.1876453,-2.098405,0.4272426,0.6729823,0.8144558,-5.859213
"ENSG00000134247",0.1739916,1.012708,0.427242,0.6729827,0.8144558,-6.390509
"ENSG00000223918",-0.1764754,-4.496555,-0.4271748,0.673031,0.8144841,-5.885384
"ENSG00000047662",0.1359802,-1.384729,0.4270761,0.6731019,0.8145397,-5.973832
"ENSG00000039600",0.1444769,-0.04845714,0.4269909,0.6731631,0.8145835,-6.200753
